id,archive_by_user,city,created_at,desc,image_count,mileage,platform,price,title,type,year
10781,False,Isfahan,Friday 03PM,قیمتا عالی زدم چون ميخوام ردش كنم به دلايلي اما كوچك ترين مشكلي نداره ميتونيد كاملا تست كنيد اصلی اصلی به شرط میدم هر کی زود تر زنگ بزنه مال خودشه برنامه فیلتر شکن هم روش نصب کردم که هر برنامه ی که میخوای سرچ کنی با نت خوده گوشی دانلود کنی ٧٠هزار فقط دادم برااا همین کار خواهشا دیوار جان قبول کن دمت گرم,1,NA,mobile,360000,اپل ٤ ٣٢گیگ سفید موفت زدم,NA,NA
10893,True,Ahvaz,Tuesday 06PM,"مشکی در حد آک
تعویض نمیکنم
تخفیف جزیی دارد",1,NA,mobile,2150000,6s 64 Gray,NA,NA
10907,True,Karaj,Monday 06PM,"گوشی در حد نو بدون خط 
رنگ سفید
لوازم کامل
گوشی 4G",0,NA,mobile,680000,سامسونگ j7,NA,NA
11296,False,Mashhad,Saturday 02PM,"دارای کارتن،هندز فری،قیمت 130،لطفا بعد ظهر تماس یا پیام بدید.
با تشکر از سایت دیوار",2,NA,mobile,120000,گوشی s7262,NA,NA
11324,True,Mashhad,Wednesday 05AM,"گوشی اچ تی سی ۸۲۶ تایوان اصل آکبند
رنگ خاکستری تیره
۱۶ گیگ
با گارانتی
کیف و گلس و رم ۳۲ هم داره که با هزینه جداگانه تقدیم میکنم،همش با هم$NUMتومان+گوشی=۹۲۰۰۰۰تومان و گوشی تک$NUMتومان
فوررررررری
ممنون",4,NA,mobile,810000,گوشی htc ۸۲۶ آکبند-تایوان اصل,NA,NA
11352,True,Karaj,Sunday 06AM,گوشی هواوی جی ششصدو بیست رنگ سفید بدون خط وخش اگر قصد خرید دارید به اینشماره پیامک بزنید$NUM,2,NA,mobile,350000,هواوی,NA,NA
11517,True,Kermanshah,Thursday 12PM,"ایفون ۶اس پلاس ۱۶ گیگ رنگ گلد llA
سه ماهه که تو کارتونشه هندزفری وشارژرش هنوز پلمپه
کادو برام اوردن گوشی دومم بوده کلا دو ماه کار نکرده به دلیل بزرگیش و اندروید نبودنش میفروشم
در حد اکبند بدون کوچکترین خطو خش داری اکبند میخری
تعویض ندارم باهیچی فقط نقد
تخفیف پای معامله.",2,NA,mobile,2400000,ایفون 6splus,NA,NA
11528,True,Shiraz,Thursday 03AM,"تمیز رنگ سفید همراه با کارتن و شارژر و کاور ژله ای فقط درب شارژر کنده شده 5 تومن بیشتر نیست خعلی گوشی عالی هست.بنده در شهرستان لامرد هستم 
دوربین 21 مگاپیکسل 
رم$NUMهسته ای
صفحه 5 اینچ 
قیمت اس ام اس کنید هر چی بالاتر تماس میگیرم.قیمت هوایی ندین معاوضه هم میکنم مدل گوشیاتون رو بفرستید. اگه نظرم شد خبرتون میدم.",4,NA,mobile,-1,سونی z1,NA,NA
11692,True,Isfahan,Wednesday 01PM,گوشی سامسونگ j7فورجی بسیار تمیز هیچی خط خش نداره گوشی ویلاشهر برای هماهنگی تماس بگیرید پیامک پاسخگونیستم ممنون.,0,NA,mobile,700000,گوشیj7فورجی,NA,NA
11706,True,Tehran,Tuesday 03AM,"رنگ سفید آبی
بدون خط و خش و زدگی
جعبه و لوازم جانبی کامل
فقط تماس در خدمتم
قیمت کاملاً مقطوع
باتشکر",1,NA,mobile,500000,htc 820S 4G,NA,NA
11716,True,Tehran,Friday 01PM,آیفون 6رنگ گلد 16گیگ lla تمیز چند تا خط ریز داره نه ضربه لوازم کامل,3,NA,mobile,1350000,آیفون 6گلد 16گیگ,NA,NA
11814,False,Tehran,Wednesday 05AM,16 گیگ، با کارتن، کاملا سالم ، بدون خط و خش، تخفیف به خریدار واقعی,3,NA,web,620000,(classic(Q20,NA,NA
11998,False,Karaj,Friday 12PM,گوشیه خوبه ولی من چون میخوام گوشی مدل بالاتر بخرم میخوام بفروشم,1,NA,mobile,300000,گوشی سامسونگ گلگسی کور2,NA,NA
12005,True,Tehran,Sunday 06AM,"رنگ سفید 
۲۰ روز کارکرده 
بدون خط و خش حتی یک نقطه 
۱۷ ماه گارانتی
تعویض با سامسونگ هم رده یا بالاتر ویا آیفون ۵ اس",1,NA,mobile,620000,huawei honor 5x,NA,NA
12026,True,Mashhad,Sunday 03PM,فوق العاده عالی وسالم .دوربین باکیفیت وصدایی عالی.فقط اونایی که داشتن یادیدن میفهمن چیه..ازاول دست خودمه هیچ عیبی هم نداره ..معامله باگوشی اندروید و فروش لطفا اس یا تلگرام .,1,NA,mobile,-1,نوکیا N8,NA,NA
12044,True,Tehran,Friday 03AM,قیمت با شما,4,NA,web,-1,اپل 5s - 16G,NA,NA
12082,True,Isfahan,Tuesday 12PM,"؛ گوشی حتی یه خش هم ندارع
دوهفتس در کارتنش باز شده 
  رنگش مشکیه 
 یه گاردو گلس هم داره 
 خود گوشی با وسایلش 580پام دراومده 
 دیگه ضررشوداده پس قیمتش مقطوووع  
اگه زنگ زدید جواب ندادم پیام بدین لطفا 
تعویض هم نمیکنم .",0,NA,mobile,430000,هواوی. 4c,NA,NA
12107,True,Tehran,Saturday 01PM,گوشی کاملا سالم.  تعمیر نشده .با جعبه .ولوازم.,3,NA,mobile,250000,گوشی سامونگ گلکسی گرند,NA,NA
12148,True,Mashhad,Saturday 03PM,"گوشی سفید سالم در حد بدون هیچ مشکلو تعمیرو هرچی...لوازم تکمیل مناسب مصرف کننده.
رم2
رام16
دوسیم 3جی
سی پی یو اسنپ دراگون 410
دوربین پشت 13
دوربین سلفی 5
صفحه نمایش 5اینچی سوپر آمولد
گوشی فوق العاده تمیز و نازک
فقط اس ام اس و تلگرام در خدمتم
قیمتم مقطوعه سر معامله واسه شیرینی یه تخفیف کوچیک میدم ولی سر معامله",2,NA,mobile,630000,سامسونگA$NUMتری جی در حد,NA,NA
12202,False,Tehran,Wednesday 01AM,"هوآوی y520 فنی سالم 
کیفیت دوربین عالی : دوربین پشت 5 مگا پیکسل 
دوربین جلو 3.2 مگا پیکسل 
اندروید 4.4.2
شارژر اصلی ، هنز فری ، جعبه و لوازم کامل
قیمت مقطوع$NUMتومان 
لطفا"" درخواست تخفیف نکنید",2,NA,mobile,150000,هوآوی y520 سالم,NA,NA
12251,False,Kermanshah,Sunday 05AM,سلام مدل اس۷اج گوشیم خشکه خشکه ۲۰روزه خریداری شده رنگ گلد جفت سیم‌ هست واسه این عکس نذاشتم چون خشک خشکه معاوضه بامدل پایین ترم میشه فقط لاید گوشیش تمیز باشه,0,NA,mobile,1900000,گوشی موبایل اس۷,NA,NA
12309,True,Isfahan,Wednesday 03AM,"یک عدد گوشی آیفون 6اس ۶۴ 
بهترین رنگ گلد 
LLA
بسیار تمیز و کم کار فروش فقط به صورت نقد 
گوشی اصلی و بدون خط و خش 
اس ام اس جواب نمی دهم
 فقط تماس بگیرید 
تخفیف اصلا ندارد",1,NA,mobile,2030000,اپل ۶ اس ۶۴ گلد درحد آک LLA,NA,NA
12313,False,Tehran,Wednesday 07PM,"16Gگوشی بسیار تمیز سفیده 
کارتون .هندزفیری قاب همه چی کامل داره 
 Ios9.3.5 
يني آيو اسش ارتقا هم پيدا ميكنه 
لطفا فقط زنگ بزنید
قيمت اخر هم هست 

",3,NA,mobile,400000,Iphon 4s,NA,NA
12637,True,Tehran,Monday 09PM,"32گیگ 
آکبند پارت نامبر Lla
مطمئن و واقعا"" آکبند",0,NA,mobile,2910000,Iphone7,NA,NA
12692,True,Tehran,Friday 03PM,"xperia sola

با جعبه و قاب محکم ژله ای رنگ زرشکی .بسیار تمیز و سالم .اندروید ٤فابل ارتقاء
معاوضه هم میشود 
قیمت عالی گذاشتم تقاضای تخفیف نفرمایید ممنون",2,NA,mobile,189000,xperia sola,NA,NA
12744,True,Tehran,Friday 01PM,گوشی موبایل سامسونگ گلکسی اس۷ اج دو سیم کارت ۳۲ گیگ-بدون خط و خش بسیار تمیز و سالم به همراه ۱۴ ماه گارانتی و یک عدد بک کاور و یک عدد مموری کارت ۶۴ گیگ کلاس۱۰ به فروش میرسد-لطفا تماس نگیرید فقط پیام بدید-ضمنا تعویض هم ندارم.,2,NA,mobile,1880000,سامسونگ Galaxy S7 Edge,NA,NA
13047,False,Karaj,Tuesday 08AM,گوشی در حد نو. با قاب آی فیس و گلس . زیر قیمت.,1,NA,web,370000,G750 حتما بخوانید  ( مناسب ),NA,NA
13072,True,Isfahan,Wednesday 03PM,"گلد کم کار فقط تابستان 95 استفاده شده 64 گیگ معاوضه نمیشود. تعدادی قاب هم هست که با تخفیف جداگانه فروخته می شود . ترجیحا حضوری تست شود. با کارتن و لوازم کامل . ios 10. فروش به علت خرید آیفون 7 . هماهنگی اولیه در تلگرام 
$NUM",3,NA,mobile,2400000,آیفون 6s 64gig gold,NA,NA
13531,True,Tehran,Thursday 11AM,"سلام
ال جی جی 4 دوسیم کارت h818p برد سوخته
بردشو دادم تعمیر واسه ریکاوری اطلاعاتم --- هندزفریشم موجود نیس --- بقیه قطعات سالم
تاچ السیدی
دوربین عقب و جلو
قاب پشت
کیت سیم دوم
درب پشت
باطری اصلی سالم
شارژر اصلی
همه اینا قطعه فروش بالای 700 تومن میشه ولی من از نصف قیمت کمتر گذاشتم 
تخفیف به خریدار واقعیم میدم
ارسال از ایلام --- تست کنین بعد پولشو بدین بهم --- از این بهتر کجا دیدین انصافا",0,NA,web,350000,lg g4-ال جی جی 4,NA,NA
13566,False,Tabriz,Thursday 10AM,معاوضه هواوی j7 تمیز باایفون ۵sتمیز تلگرام هم در ختمدیم,0,NA,mobile,7000000,معاوضه ـگوشی,NA,NA
13620,True,Mashhad,Thursday 10AM,"گلکسی در حد آک تمیز و سالم 
3G
9500
دوربین ۱۳
رم ۱۶
ال ای دی ۵
۲۰۱۳
تک سیم کارته",2,NA,mobile,400000,گلکسی S4 پشت چرم,NA,NA
13666,False,Mashhad,Sunday 04PM,"گوشی ب شرط ضمانت
دوربین هشت فول اچ دی
حافظه تا 32 گیگ ساپورت میکنه
دوسیم کارت
معاوضه هم میکنم
اگه خواستین تلگرام پیام بدین عکسشو بفرستم",0,NA,mobile,350000,گوشی موبایل سونی اکسپریا C,NA,NA
13694,False,Kermanshah,Tuesday 12PM,"قیمت مقطوع مقطوع مقطوع 
براتخفیف زنگ نزنین ک انگاردارین گوشیروآک میخرین مشخصاتش ب اسم هواویy560هست بخونین درخدمتم آک آکه هنوزسیم کارت بالاش نرفته بهمراه کارتون ولوازم اصلی خودش  وگاردو وگلس.
تماس و پیام درخدمتم فقط فقط.",2,NA,mobile,190000,هواویy560 بدون نقطه آک فقط معاوضه یاف.,NA,NA
13699,True,Mashhad,Tuesday 08AM,سالم همراه با لوازم کامل,1,NA,mobile,-1,s3mini samsung,NA,NA
13737,False,Tehran,Wednesday 09AM,آیفون جت بلک 256گیگ.آک کالیفورنیا,1,NA,mobile,4850000,iphone7 jet black 256g_LLa,NA,NA
13742,True,Mashhad,Wednesday 07PM,"گوشی در حد آک،خودم از مرز یه ماه پیش ۴۵۰خریدم طرح سامسونگ a9,شیک و قشنگ،قاب صورتی،گارد،دوربین و اندروید بالا،۳۵۰میدم. خریدار واقعی تخفیفم داره،فقد تلگرام",2,NA,mobile,350000,گوشی موبایل سامسونگ,NA,NA
13931,True,Karaj,Wednesday 12PM,گوشی سونی مدل میرو بسیار سالم تمیز کم کارکرد با کارتن و فاکتور خرید و لوازم,1,NA,mobile,200000,گوشی سونی میرو سالم تمیز کم کارکرد,NA,NA
14032,True,Tehran,Tuesday 09AM,"گوشى ٣ ماه کار کرده، کاملا تمیز و در حد، یکى ٢ تا نقطه زیر گوشى هست که اگه دقت نکنید معلوم نیست،درخواست تخفیف لطفا نکنید چون بسته به کیفیت قیمت رو عالى دادم.
تلفن تماس:$NUM",3,NA,mobile,1300000,Iphone 6 16GB,NA,NA
14080,True,Shiraz,Wednesday 06AM,"گوشی j7
2016  در حد نو 
اندروید 6 
دارای کارتون هندزفری شارژر",2,NA,mobile,710000,گوشی موبایل j7,NA,NA
14127,False,Tehran,Monday 07AM,سالم سالم کلیه لوازم ساپورت اندروید بدون کوچکترین مشکل,2,NA,web,850000,پاسپورت مشکی,NA,NA
14161,False,Mashhad,Saturday 12PM,بسیار تمیز و کم کار بهمراه ای فیس و گلس لطفا مشتری فقط تماس بگیره,3,NA,web,265000,سامسونگ گلسی اس جی ۱,NA,NA
14180,False,Isfahan,Wednesday 08AM,گوشی نو هست عالی تازه خریدم با اپل 5معاوضه میکنم,0,NA,mobile,700000,گوشی هاواییp8,NA,NA
14231,True,Ahvaz,Wednesday 09AM,"آیفون 6 اس 128 گیگ ، آمریکا LLA کالیفورنیا
رنگ رُزگلد
دو هفته کار کرده . در حد آک آک و لوازم پلميريريريايتيتي",3,NA,mobile,2590000,iphone 6s 128,NA,NA
14482,True,Tabriz,Sunday 08AM,"سلام گوشی سالیم و تمیز 
ویندوز 10آپدیت المیشم 
رم ده ییر 
حافظه داخلی سی 32 گیگ دی 
 تلگرام خیتمیزدییم 
الجی جی فایو و 950 ایکلس ال نن ده دیشیرم 
یاشیاسیز ساغولون دیوار",0,NA,mobile,860000,1520 نوکیا یادگاری,NA,NA
14584,True,Tehran,Sunday 02PM,"گوشی کاملا سالم یه ماه مصرف شده بدون خش با لوازم جانبی کامل( هندزفری ، شارژر ، جعبه ، قاب گوشی) 
قیمت خرید نو این دستگاه ۱،۵۰۰،۰۰۰ تومان میباشد
امکانات : یک سیم کارته وزن ۱۱۵ گرم ، دارای مادون قرمز و دوربین با کیفیت عالیی 12مگاپیکسل ، ۳۲ گیگ حافظه داخلی",2,NA,mobile,985000,سامسونگ گلکسی الفا نت4,NA,NA
14707,True,Isfahan,Tuesday 06AM,تمیز و سالم .گری.۱۶ گیگ .تک سیم فورجی .اثر انگشت فوقالعاده قوی.تخیف نداره حتی یک ریال پس قیمت پایینتر پیشنهاد ندید .تعویض هم باهمرده یا پایینتر اما ن هر مدلی .فقط پیام بدید  نظزم رو فایو اس که زیاد تمیز نباشه سرب سر .واسه معاوضه ۷۳۰ حساب میکنم .یاعلی,3,NA,mobile,680000,هواوی میت۷,NA,NA
14729,True,Isfahan,Wednesday 02AM,"دوربین ۵ اچ دی ، رم ۷۶۵ مگ ، داخلی ۴ ، دو هسته ای ، 3.8 اینچ.
کاملا سالم ، شارژر و هنزفری نداره ، یه تخفیف کوچیک برای اینها میدم سر معامله.",0,NA,mobile,240000,سامسونگ گلکسی Ace 2 GT_I8160,NA,NA
